CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M5000",158,134,16,8,2,2,"SPARC64 VI",2150,,"1 to 4 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"128 GB (64 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_04)",ufs,"Sun Studio 12 (build 44.0)",May-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M5000",264,232,32,8,4,2,"SPARC64 VII",2400,,"1 to 4 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"128 GB (64 x 2 GB)","Solaris 10 5/08 with patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, (see patch information below)",Jul-2008,Jul-2008,19,"Sun Microsystems","Fujitsu Limited",Jun-2008,Aug-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M8000",352,298,32,16,2,2,"SPARC64 VI",2400,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_03)",ufs,"Sun Studio 12 (build 44.0)",Apr-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M8000",335,285,32,16,2,2,"SPARC64 VI",2280,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_03)",ufs,"Sun Studio 12 (build 44.0)",Apr-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Mar-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M8000",637,565,64,16,4,2,"SPARC64 VII",2520,,"1 to 4 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (128 x 2 GB)","Solaris 10 5/08 with Patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, (see patch information below)",Jul-2008,Jul-2008,19,"Sun Microsystems","Fujitsu Limited",Jun-2008,Aug-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",617,523,64,32,2,2,"SPARC64 VI",2280,,"1 to 8 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"256 GB (256 x 1 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (Early Access)",Apr-2007,May-2007,19,"Fujitsu Limited","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",1290,1110,128,64,2,2,"SPARC64 VI",2400,,"1 to 16 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","6 MB I+D on chip per chip",None,None,"1 TB (512 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_03)",ufs,"Sun Studio 12 (build 44.0)",Apr-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",1220,1060,128,64,2,2,"SPARC64 VI",2280,,"1 to 16 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"1 TB (512 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_04)",ufs,"Sun Studio 12 (build 44.0)",Apr-2007,Jul-2007,19,"Sun Microsystems","Fujitsu Limited",Mar-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",650,553,64,32,2,2,"SPARC64 VI",2400,,"1 to 8 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (256 x 1 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (Early Access)",Apr-2007,May-2007,19,"Fujitsu Limited","Fujitsu Limited",Apr-2007,May-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",2290,2090,256,64,4,2,"SPARC64 VII",2520,,"1 to 16 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"1 TB (512 x 2 GB)","Solaris 10 5/08 with Patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, (see patch information below)",Jul-2008,Jul-2008,19,"Sun Microsystems","Fujitsu Limited",Jun-2008,Aug-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise M9000",1240,1140,128,32,4,2,"SPARC64 VII",2520,,"1 to 16 CMUs; each CMU contains 2 or 4 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","6 MB I+D on chip per chip",None,None,"512 GB (256 x 2 GB)","Solaris 10 5/08 with Patch 137111-03",ufs,"Sun Studio 12 with patches, 124867-06, 124861-07, 124863-05, (see patch information below)",Jul-2008,Jul-2008,19,"Fujitsu Limited","Fujitsu Limited",Jul-2008,Aug-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise T5120",78.5,73,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"Sun Studio 12 (patch build 2007/08/30)",Oct-2007,Sep-2007,19,"Sun Microsystems","Fujitsu Limited",Sep-2007,Nov-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise T5120 (gccfss)",83.9,76.2,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"gccfss V4.2.0 (build 20071213), See additional detail below.",Oct-2007,Jan-2008,19,"Sun Microsystems","Fujitsu Limited",Jan-2008,Feb-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise T5220",78.5,73,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"Sun Studio 12 (patch build 2007/08/30)",Oct-2007,Sep-2007,19,"Sun Microsystems","Fujitsu Limited",Sep-2007,Nov-2007,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise T5240",157,142,16,2,8,8,"UltraSPARC T2 Plus",1415,,"2 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"128 GB (32 x 4 GB)","Solaris 10 8/07 + patch 127111-08",ufs,"Sun Studio 12 and gccfss V4.2.0, (see additional detail below)",May-2008,Feb-2008,19,"Sun Microsystems","Fujitsu Limited",Mar-2008,Apr-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","Fujitsu SPARC Enterprise T5440",301,270,32,4,8,8,"UltraSPARC T2 Plus",1414,,"1 to 4 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"256 GB (64 x 4 GB)","Solaris 10 5/08 + patch 137111-03",ufs,"Sun Studio 12 and gccfss V4.2.0, (see additional detail below)",Oct-2008,Jul-2008,19,"Sun Microsystems","Fujitsu Limited",Jul-2008,Oct-2008,Jul-2014,
CINT2006rate,"Fujitsu Limited","SPARC Enterprise T5220 (gccfss)",83.2,75.6,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"gccfss V4.2.0 (build 20071213), See additional detail below.",Oct-2007,Jan-2008,19,"Sun Microsystems","Fujitsu Limited",Dec-2007,Mar-2008,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M3000",37.2,33.7,2,1,2,2,"SPARC64 VII+",2860,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"32 GB (8 x 4 GB, 2-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Apr-2011,Sep-2010,6,Fujitsu,"Oracle Corporation",Jan-2011,Apr-2011,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M3000",56.2,50.3,4,1,4,2,"SPARC64 VII+",2860,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5632 KB I+D on chip per chip",None,None,"32 GB (8 x 4 GB, 2-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Apr-2011,Sep-2010,6,Fujitsu,"Oracle Corporation",Feb-2011,Apr-2011,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M4000",179,158,16,4,4,2,"SPARC64 VII+",2660,,"1 to 2 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","11 MB I+D on chip per chip",None,None,"64 GB (32 x 2 GB, 8-way interleaved)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M5000",352,313,32,8,4,2,"SPARC64 VII+",2660,,"1 to 4 CPUMs; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","11 MB I+D on chip per chip",None,None,"128 GB (64 x 2 GB, 8-way interleaved)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M8000",882,806,64,16,4,2,"SPARC64 VII+",3000,,"1 to 4 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"512 GB (128 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",ufs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M9000",1720,1570,128,32,4,2,"SPARC64 VII+",3000,,"1 to 8 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"976 GB (32 x 2 GB + 228 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",zfs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,Fujitsu,"Oracle Corporation",Sep-2010,Dec-2010,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC Enterprise M9000",3150,2850,256,64,4,2,"SPARC64 VII+",3000,,"1 to 16 CMUs; each CMU contains 2 or 4 CPU chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","12 MB I+D on chip per chip",None,None,"2 TB (512 x 4 GB, 8-way interleaved)","Oracle Solaris 10 9/10",zfs,"Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Nov-2010,Dec-2010,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T3-1",166,153,16,1,16,8,"SPARC T3",1649,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","6 MB I+D on chip per chip",None,None,"128 GB (16 x 8 GB)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Oct-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Aug-2010,Jan-2011,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T3-2",335,309,32,2,16,8,"SPARC T3",1649,,"1 or 2 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","6 MB I+D on chip per chip",None,None,"256 GB (32 x 8 GB)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Nov-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Oct-2010,Feb-2011,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T3-4",666,614,64,4,16,8,"SPARC T3",1649,,"1 to 4 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","6 MB I+D on chip per chip",None,None,"512 GB (64 x 8 GB)","Oracle Solaris 10 9/10","zfs with gzip compression","Oracle Solaris Studio 12.2",Dec-2010,Sep-2010,6,"Oracle Corporation","Oracle Corporation",Sep-2010,Feb-2011,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T5-1B",489,441,16,1,16,8,"SPARC T5",3600,,"1 chip",No,32-bit,32-bit,"16 KB I + 16 KB D on chip per core","128 KB I+D on chip per core","8 MB I+D on chip per chip",None,"256 GB (16 x 16 GB), 4-way interleaved","Oracle Solaris 11.1 with SRU 10.5","zfs with gzip compression","C/C++: Version 12.3 of Oracle Solaris Studio, 10/13 Patch Set",Mar-2013,Nov-2013,6,"Oracle Corporation","Oracle Corporation",Sep-2013,Oct-2013,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T5-1B",467,436,16,1,16,8,"SPARC T5",3600,,"1 chip",No,32-bit,32-bit,"16 KB I + 16 KB D on chip per core","128 KB I+D on chip per core","8 MB I+D on chip per chip",None,"256 GB (16 x 16 GB), 4-way interleaved","Oracle Solaris 11.1, SRU 3.4","zfs with gzip compression","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Feb-2013,6,"Oracle Corporation","Oracle Corporation",Mar-2013,Apr-2013,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T5-8",3750,3490,128,8,16,8,"SPARC T5",3600,,"8 chips",No,32-bit,32-bit,"16 KB I + 16 KB D on chip per core","128 KB I+D on chip per core","8 MB I+D on chip per chip",None,"4 TB (128 x 32 GB), 4-way interleaved","Oracle Solaris 11.1,  SRU 4.6","zfs with gzip compression","C/C++: Version 12.3 of Oracle Solaris Studio,, 1/13 Platform Specific Enhancement",Mar-2013,Feb-2013,6,"Oracle Corporation","Oracle Corporation",Mar-2013,Apr-2013,Jul-2014,
CINT2006rate,"Oracle Corporation","SPARC T7-1",1200,1120,32,1,32,8,"SPARC M7",4133,,"1 chip",No,32-bit,32-bit,"16 KB I + 16 KB D on chip per core"," 2 MB I on chip per chip (256 KB / 4 cores); 4 MB D on chip per chip (256 KB / 2 cores)","64 MB I+D on chip per chip (8 MB / 4 cores)",None,"512 GB (16 x 32 GB 4Rx4 PC4-2133P-L)","Oracle Solaris 11.3",zfs,"C/C++/Fortran: Version 12.4 of Oracle Solaris, Studio,, 4/15 Patch Set",Oct-2015,Oct-2015,6,"Oracle Corporation","Oracle Corporation",Oct-2015,Nov-2015,Nov-2015,
CINT2006rate,"Sun Microsystems","SPARC Enterprise T5220 (gccfss)",83.2,75.6,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"gccfss V4.2.0 (build 20071213), See additional detail below.",Oct-2007,Jan-2008,6,"Sun Microsystems","Sun Microsystems",Dec-2007,Jan-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","SPARC Enterprise T5220 (gccfss)",78,71.6,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"gccfss V4.0.4, (see detail below)",Oct-2007,Sep-2007,6,"Sun Microsystems","Sun Microsystems",Sep-2007,Nov-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade 6000",838,752,80,10,8,8,"UltraSPARC T2",1417,,"1 to 10 Sun Blade T6320 Modules",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"640 GB (10 x 16 x 4 GB)","Solaris 10 8/07 + patches (see notes)",NFSv3,"Sun Studio 12 (see patch information below), gccfss V4.2.0 (see additional detail below)",Feb-2008,Feb-2008,6,"Sun Microsystems","Sun Microsystems",Mar-2008,Apr-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade T6320",96.7,89.2,8,1,8,8,"UltraSPARC T2",1582,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 10/08",ufs,"Sun Studio 12 Update 1 and gccfss V4.2.1, (see additional detail below)",Jul-2009,Jun-2009,6,"Sun Microsystems","Sun Microsystems",Mar-2009,Aug-2009,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade T6320",85.5,76.4,8,1,8,8,"UltraSPARC T2",1417,,"1 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 8/07 + patches (see notes)",ufs,"Sun Studio 12 (see patch information below), gccfss V4.2.0 (see additional detail below)",Feb-2008,Feb-2008,6,"Sun Microsystems","Sun Microsystems",Feb-2008,Mar-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade T6320",78.6,73.1,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"Sun Studio 12 (patch build 2007/08/30)",Feb-2008,Sep-2007,6,"Sun Microsystems","Sun Microsystems",Oct-2007,Feb-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade T6320",0,0,8,1,8,8,"UltraSPARC T2",1417,,"1 chip",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"64 GB (16 x 4 GB)","Solaris 10 8/07 (build s10s_u4wos_12b)",ufs,"Sun Studio 12 (patch build 2007/08/30)",Oct-2007,Sep-2007,6,"Sun Microsystems","Sun Microsystems",Oct-2007,Oct-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Blade T6340 Server Module",160,147,16,2,8,8,"UltraSPARC T2 Plus",1415,,"2 chips",No,32-bit,32-bit,"16 KB I + 8 KB D on chip per core","4 MB I+D on chip per chip",None,None,"128 GB (32 x 4 GB)","Solaris 10 10/08",ufs,"Sun Studio 12 and gccfss V4.2.1, (see additional detail below)",Oct-2008,Nov-2008,6,"Sun Microsystems","Sun Microsystems",Sep-2008,Nov-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E20K",409,376,48,24,2,1,"UltraSPARC IV+",1950,,"4-36 (order by number of chips, groups of 4)",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"96 GB, 8-way interleaved (96 x 1GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E20K",608,556,72,36,2,1,"UltraSPARC IV+",1950,,"4-36 (order by number of chips, groups of 4)",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"160 GB, 8-way interleaved (128 x 1GB, 16 x 2GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E25K",833,762,96,48,2,1,"UltraSPARC IV+",1950,,"4-72 (order by number of chips, groups of 4)",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"208 GB, 8-way interleaved (176 x 1 GB, 16 x 2 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E25K",1230,1120,144,72,2,1,"UltraSPARC IV+",1950,,"4-72 (order by number of chips, groups of 4)",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"304 GB, 8-way interleaved (272 x 1 GB, 16 x 2 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E25K",904,759,144,72,2,1,"UltraSPARC IV+",1500,,"4-72 chips (groups of 4)",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"304 GB, 16-way interleaved","Solaris 10 6/06",ufs,"Sun Studio 11 with patch 120760-03",Oct-2005,Jun-2006,6,"Sun Microsystems","Sun Microsystems",Apr-2006,Aug-2006,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E2900",208,191,24,12,2,1,"UltraSPARC IV+",1950,,"4, 8, or 12 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"96 GB, 16-way interleaved  (96 x 1 GB)","Solaris 10 6/06",ufs,"Sun Studio 12 (pre-release build 40)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Feb-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E4900",220,200,24,12,2,1,"UltraSPARC IV+",1950,,"4, 8, 12",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"48 GB, 8-way interleaved (48 x 1 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E6900",288,261,32,16,2,1,"UltraSPARC IV+",1950,,"4, 8, 12, 16, 20, 24",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"64 GB, 8-way interleaved  (64 x 1 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire E6900",410,372,48,24,2,1,"UltraSPARC IV+",1950,,"4, 8, 12, 16, 20, 24",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"96 GB, 8-way interleaved (96 x 1 GB)","Solaris 10 11/06",ufs,"Sun Studio 12 (pre-release build 43)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Mar-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire V490",78,71.7,8,4,2,1,"UltraSPARC IV+",2100,,"2 or 4 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"32 GB, 8-way interleaved (32 x 1 GB)","Solaris 10 6/06",ufs,"Sun Studio 12 (pre-release build 40)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Feb-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun Fire V890",154,141,16,8,2,1,"UltraSPARC IV+",2100,,"2, 4, 6, or 8 chips",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","2 MB I+D on chip per chip","32 MB I+D off chip per chip",None,"64 GB, 8-way interleaved (64 x 1 GB)","Solaris 10 6/06",ufs,"Sun Studio 12 (pre-release build 40)",Apr-2007,May-2007,6,"Sun Microsystems","Sun Microsystems",Feb-2007,Apr-2007,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun SPARC Enterprise M3000",33.5,31.2,2,1,2,2,"SPARC64 VII",2750,"2 cores","1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (8 x 2 GB), 2-way interleaved","Solaris 10 10/09 with patch 119963-18",ufs,"Sun Studio 12 Update 1",Jan-2010,Oct-2009,6,Fujitsu,"Sun Microsystems",Nov-2009,Jan-2010,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun SPARC Enterprise M3000",27.9,25.7,2,1,2,2,"SPARC64 VII",2520,"2 Cores","1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (2 GB x 8), 2-way interleaved","Solaris 10 10/08",ufs,"Sun Studio 12 with patches, 124861-08, 124863-06, 124867-07, (see patch information below)",Jan-2009,Oct-2008,6,"Fujitsu Limited","Sun Microsystems",Sep-2008,Feb-2009,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun SPARC Enterprise M3000",49.1,45.4,4,1,4,2,"SPARC64 VII",2750,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (8 x 2 GB), 2-way interleaved","Solaris 10 10/09 with patch 119963-18",ufs,"Sun Studio 12 Update 1",Jan-2010,Oct-2009,6,Fujitsu,"Sun Microsystems",Oct-2009,Jan-2010,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun SPARC Enterprise M3000",40.8,36.9,4,1,4,2,"SPARC64 VII",2520,,"1 chip",No,32-bit,32-bit,"64 KB I + 64 KB D on chip per core","5 MB I+D on chip per chip",None,None,"16 GB (2 GB x 8), 2-way interleaved","Solaris 10 10/08",ufs,"Sun Studio 12 with patches, 124861-08, 124863-06, 124867-07, 127143-03,, 127000-05, 127001-01, (see patch information below)",Oct-2008,Oct-2008,6,"Fujitsu Limited","Sun Microsystems",Sep-2008,Nov-2008,Jul-2014,
CINT2006rate,"Sun Microsystems","Sun SPARC Enterprise M4000",81.6,68.6,8,4,2,2,"SPARC64 VI",2150,,"1 or 2 CPUM; each CPUM contains 2 CPU chips",No,32-bit,32-bit,"128 KB I + 128 KB D on chip per core","5 MB I+D on chip per chip",None,None,"64 GB (32 x 2 GB)","Solaris 10 7/07 (build s10s_u4wos_04)",ufs,"Sun Studio 12 (build 44.0)",Apr-2007,Jul-2007,6,"Sun Microsystems","Sun Microsystems",Apr-2007,May-2007,Jul-2014,
